#      BLOCK:      ACTUAL_T:            T_AVE:             ERROR:
       431         1.190291395         1.169185227      0.002390635892
       432         1.194215928         1.169243169      0.002385804067
       433         1.182589299         1.169273991      0.002380493218
       434         1.189675814            1.169321      0.002375472319
       435         1.194592929         1.169379097      0.002370721782
       436         1.187214468         1.169420003      0.002365637244
       437         1.174095908         1.169430703      0.002360248085
       438          1.19920528         1.169498682      0.002355838125
       439         1.204008714         1.169577292       0.00235178294
       440         1.192278807         1.169628887      0.002347003859
       441         1.192065151         1.169679763      0.002342233207
       442         1.190398412         1.169726637      0.002337403039
       443         1.203158179         1.169802104      0.002333344681
       444         1.208004566         1.169888145      0.002329675242
       445         1.205841984          1.16996894      0.002325840618
       446         1.195453988         1.170026082      0.002321327548
       447         1.194782885         1.170081466      0.002316795032
       448         1.205151577         1.170159748      0.002312945752
       449          1.18416677         1.170190944      0.002308004795
       450         1.199693738         1.170256505      0.002303806889
       451         1.193725661         1.170308543      0.002299286309
       452         1.188149476         1.170348015      0.002294538161
       453         1.169916898         1.170347063      0.002289473152
       454         1.170620161         1.170347664      0.002284430339
       455         1.178342658         1.170365236       0.00227947719
       456         1.174964011         1.170375321      0.002274500646
       457         1.159504777         1.170351534      0.002269647998
       458         1.179714094         1.170371976      0.002264784493
       459         1.179021077          1.17039082       0.00225992871
       460         1.161388868          1.17037125      0.002255100549
       461         1.171181387         1.170373008      0.002250209476
       462         1.170735435         1.170373792      0.002245339029
       463         1.166317709         1.170365032      0.002240506575
       464         1.155251239         1.170332459      0.002235914658
       465         1.186164786         1.170366507      0.002231365463
       466         1.184908047         1.170397712      0.002226795311
       467         1.165231446         1.170386649      0.002222054492
       468         1.157575178         1.170359274      0.002217475131
       469         1.176452997         1.170372267      0.002212785104
       470         1.192698842         1.170419771      0.002208586885
       471         1.197603641         1.170477486      0.002204651724
       472         1.191391552         1.170521795      0.002200426077
       473         1.160262543         1.170500106      0.002195880909
       474         1.190002487          1.17054125      0.002191633675
       475          1.19594605         1.170594734      0.002187672211
       476         1.185563699         1.170626181      0.002183302275
       477         1.191853182         1.170670682      0.002179178595
       478         1.192996913          1.17071739      0.002175120141
       479         1.196893847         1.170772038      0.002171265567
       480         1.195681784         1.170823933      0.002167362182
       481         1.198759989         1.170882012      0.002163634269
       482         1.198352999         1.170939006      0.002159895926
       483         1.196367186         1.170991652       0.00215606561
       484         1.196640001         1.171044645      0.002152262063
       485         1.169766142         1.171042009      0.002147826024
       486         1.187165438         1.171075184      0.002143662833
       487          1.17771291         1.171088814      0.002139304392
       488         1.176784559         1.171100486       0.00213495241
       489         1.175842634         1.171110184      0.002130608479
       490          1.16384944         1.171095366      0.002126311825
       491         1.166697881         1.171086409      0.002122000113
       492         1.170051678         1.171084306      0.002117688147
       493         1.181077763         1.171104577      0.002113489647
       494         1.181887145         1.171126404      0.002109324035
       495         1.179444373         1.171143208      0.002105129708
       496         1.170484597          1.17114188      0.002100885913
       497         1.190894759         1.171181624      0.002097034682
       498         1.198045458         1.171235568      0.002093517466
       499         1.190083387         1.171273339      0.002089662746
       500         1.182882426         1.171296557      0.002085612405
       501         1.183113676         1.171320144      0.002081582879
       502         1.213564867         1.171404297      0.002079136641
       503         1.229976674         1.171520743      0.002078261505
       504         1.211243618         1.171599558      0.002075631912
       505         1.206845983         1.171669353      0.002072694874
       506         1.209567966         1.171744252      0.002069951454
       507         1.222222398         1.171843814      0.002068261745
       508         1.224959063         1.171948372      0.002066831542
       509         1.238757229         1.172079627      0.002066934477
       510         1.216431548         1.172166592      0.002064710335
       511         1.200545421         1.172222127      0.002061416563
       512         1.199695914         1.172275787      0.002058088635
       513         1.204250118         1.172338115      0.002055020337
       514         1.190178228         1.172372824      0.002051315327
       515         1.176401859         1.172380647      0.002047347109
       516         1.183727306         1.172402637      0.002043497469
       517         1.186234759         1.172429391      0.002039719998
       518         1.170375787         1.172425427      0.002035786168
       519         1.169248675         1.172419306      0.002031872853
       520         1.159393851         1.172394257      0.002028119801
       521         1.168289007         1.172386377      0.002024242363
       522         1.168168073         1.172378296      0.002020380634
       523         1.179732226         1.172392357      0.002016566503
       524         1.178347103         1.172403721      0.002012750113
       525         1.172431762         1.172403775      0.002008916304
       526         1.159591935         1.172379418      0.002005244725
       527         1.174098059         1.172382679      0.002001442359
       528          1.16559505         1.172369823      0.001997693033
       529         1.183095473         1.172390099      0.001994019564
       530         1.150616969         1.172349017      0.001990680403
       531          1.15061724         1.172308091      0.001987352129
       532         1.157931521         1.172281068      0.001983800227
       533         1.151870135         1.172242773      0.001980447851
       534         1.177816977         1.172253212      0.001976766657
       535         1.151876843         1.172215125      0.001973438642
       536         1.164523677         1.172200775      0.001969809025
       537         1.162732515         1.172183144      0.001966219761
       538         1.179832355         1.172197362      0.001962616482
